   1.0000000000e+00    3.3988022257e-01    0.0000000000e+00
   9.9009284490e-01    3.5585548345e-01   -1.3969827100e-03
   9.8017875260e-01    3.1586787317e-01   -2.7772668210e-03
   9.7025591300e-01    2.6995138373e-01   -4.1430103360e-03
   9.6032328040e-01    2.3630491446e-01   -5.4923570460e-03
   9.5038084800e-01    2.0818917115e-01   -6.8271771560e-03
   9.4042854670e-01    1.8444946630e-01   -8.1475093560e-03
   9.3046635080e-01    1.6346586852e-01   -9.4532423890e-03
   9.2049439580e-01    1.4461261869e-01   -1.0745350340e-02
   9.1051256560e-01    1.2763980706e-01   -1.2022825400e-02
   9.0052098200e-01    1.1175816982e-01   -1.3286491000e-02
   8.9051979040e-01    9.6793155451e-02   -1.4537383960e-02
   8.8050888310e-01    8.3054534782e-02   -1.5774529690e-02
   8.7048825240e-01    6.9844542768e-02   -1.6997735410e-02
   8.6045815770e-01    5.7129731219e-02   -1.8209019250e-02
   8.5041837630e-01    4.5321695712e-02   -1.9406425680e-02
   8.4036901830e-01    3.3764083118e-02   -2.0590756140e-02
   8.3031021980e-01    2.2458151189e-02   -2.1763062680e-02
   8.2024187420e-01    1.1758688485e-02   -2.2922327460e-02
   8.1016398460e-01    1.4044605396e-03   -2.4068461760e-02
   8.0007667290e-01   -8.9700804797e-03   -2.5202431690e-02
   7.8997994780e-01   -1.9113166915e-02   -2.6324216310e-02
   7.7987370380e-01   -2.8668580748e-02   -2.7432757320e-02
   7.6975795590e-01   -3.8384508227e-02   -2.8528068580e-02
   7.5963291850e-01   -4.7830748710e-02   -2.9612024580e-02
   7.4949828670e-01   -5.7203872604e-02   -3.0681665700e-02
   7.3935438070e-01   -6.6497480043e-02   -3.1739899340e-02
   7.2920089080e-01   -7.5359001892e-02   -3.2783640220e-02
   7.1903805730e-01   -8.4662234742e-02   -3.3815089050e-02
   7.0886584530e-01   -9.3643391780e-02   -3.4833787450e-02
   6.9868409980e-01   -1.0264255924e-01   -3.5838052370e-02
   6.8849300950e-01   -1.1162939989e-01   -3.6829644820e-02
   6.7829238780e-01   -1.2036375755e-01   -3.7806506690e-02
   6.6808236520e-01   -1.2950377262e-01   -3.8769831160e-02
   6.5786292480e-01   -1.3863386050e-01   -3.9719291540e-02
   6.4763396030e-01   -1.4735470016e-01   -4.0653559160e-02
   6.3739546720e-01   -1.5647541935e-01   -4.1572387620e-02
   6.2714759010e-01   -1.6578438811e-01   -4.2477184440e-02
   6.1689011450e-01   -1.7459583968e-01   -4.3365304930e-02
   6.0662308840e-01   -1.8377305319e-01   -4.4237055020e-02
   5.9634661010e-01   -1.9309611194e-01   -4.5093328360e-02
   5.8606053470e-01   -2.0231844352e-01   -4.5932130630e-02
   5.7576491930e-01   -2.1194263573e-01   -4.6753844580e-02
   5.6545974450e-01   -2.2168371729e-01   -4.7557897430e-02
   5.5514494330e-01   -2.3103889390e-01   -4.8343032360e-02
   5.4482049270e-01   -2.4061234488e-01   -4.9108387590e-02
   5.3448653730e-01   -2.5068847156e-01   -4.9855097860e-02
   5.2414307980e-01   -2.6079828043e-01   -5.0581367620e-02
   5.1379038980e-01   -2.7085366865e-01   -5.1286398370e-02
