   6.3077870800e-01   -1.6283646232e-01   -4.2523578180e-02
   6.1210008650e-01   -1.7971670153e-01   -4.4153495590e-02
   5.9320496760e-01   -1.9692117143e-01   -4.5741705650e-02
   5.7413674170e-01   -2.1444581222e-01   -4.7284051290e-02
   5.5493982020e-01   -2.3244315160e-01   -4.8768592360e-02
   5.3566052870e-01   -2.5068856417e-01   -5.0192249760e-02
   5.1634512430e-01   -2.7009679438e-01   -5.1540050140e-02
   4.9704143040e-01   -2.8913031828e-01   -5.2814498620e-02
   4.7779560300e-01   -3.0784648651e-01   -5.3994619420e-02
   4.5865495380e-01   -3.2867626998e-01   -5.5086273740e-02
   4.3966462520e-01   -3.4984841809e-01   -5.6076887420e-02
   4.2086875750e-01   -3.7102506510e-01   -5.6960052290e-02
   4.0231002350e-01   -3.9058248352e-01   -5.7738183630e-02
   3.8402816160e-01   -4.0308486986e-01   -5.8395285930e-02
   3.6606132370e-01   -4.1339161957e-01   -5.8937389650e-02
   3.4844454640e-01   -4.3120976772e-01   -5.9364402300e-02
   3.3120965080e-01   -4.8092652122e-01   -5.9661137210e-02
   3.1438591760e-01   -5.4796349025e-01   -5.9841306830e-02
   2.9799897690e-01   -5.9097999763e-01   -5.9903650610e-02
   2.8207129000e-01   -6.0107300479e-01   -5.9838646280e-02
   2.6662194130e-01   -5.9928759670e-01   -5.9661602790e-02
   2.5166666120e-01   -5.8888076022e-01   -5.9372182380e-02
   2.3721822190e-01   -5.7936435944e-01   -5.8965991070e-02
   2.2328567880e-01   -5.6820046861e-01   -5.8459542280e-02
   2.0987555680e-01   -5.5552303947e-01   -5.7851230880e-02
   1.9699156450e-01   -5.4301171713e-01   -5.7143832730e-02
   1.8463392440e-01   -5.2780113512e-01   -5.6353042040e-02
   1.7280178480e-01   -5.1082776579e-01   -5.5472127170e-02
   1.6149065060e-01   -4.9369625350e-01   -5.4515943630e-02
   1.5069436670e-01   -4.7452039449e-01   -5.3491290640e-02
   1.4040611510e-01   -4.5614156851e-01   -5.2394752610e-02
   1.3061479560e-01   -4.3411056840e-01   -5.1247622440e-02
   1.2131181470e-01   -4.1289186808e-01   -5.0037100360e-02
   1.1248280790e-01   -3.8927934905e-01   -4.8787425830e-02
   1.0411694700e-01   -3.6477354771e-01   -4.7488503500e-02
   9.6198303770e-02   -3.3991511455e-01   -4.6159607870e-02
   8.8714908210e-02   -3.1605873697e-01   -4.4791110720e-02
   8.1648772420e-02   -2.8899622053e-01   -4.3404718420e-02
   7.4989073300e-02   -2.5783055135e-01   -4.1983032000e-02
   6.8716270310e-02   -2.3034144794e-01   -4.0550265870e-02
   6.2817616330e-02   -1.9821076622e-01   -3.9098425190e-02
   5.7277765710e-02   -1.6423531609e-01   -3.7631510560e-02
   5.2079524750e-02   -1.3491547018e-01   -3.6160346310e-02
   4.7210875040e-02   -9.5508671610e-02   -3.4677784500e-02
   4.2657550950e-02   -5.6540536552e-02   -3.3186234590e-02
   3.8403353110e-02   -1.7752528328e-02   -3.1694631000e-02
   3.4435023560e-02    1.6957596465e-02   -3.0203574400e-02
   3.0739979770e-02    6.5292368089e-02   -2.8713283420e-02
   2.7310573010e-02    1.1630733439e-01   -2.7214308070e-02
   2.4131032760e-02    1.6567034153e-01   -2.5718014940e-02
   2.1190688910e-02    2.1706123754e-01   -2.4224600620e-02
   1.8479586820e-02    2.7913539902e-01   -2.2734314820e-02
   1.5988455670e-02    3.3520317289e-01   -2.1247595160e-02
   1.3708627600e-02    4.0459619967e-01   -1.9765230650e-02
   1.1631872520e-02    4.7466229580e-01   -1.8288559450e-02
   9.7500824100e-03    5.4078789484e-01   -1.6819715020e-02
   8.0547590940e-03    6.1779101273e-01   -1.5361841650e-02
   6.5536490000e-03    6.9891190086e-01   -1.3902531380e-02
   5.2344029020e-03    7.8810180613e-01   -1.2454580590e-02
   4.0838737840e-03    8.6192320544e-01   -1.1028806320e-02
   3.0884072870e-03    9.2810833634e-01   -9.6334498970e-03
   2.2547081840e-03    1.0117627915e+00   -8.2624554690e-03
   1.5938695350e-03    1.0690940310e+00   -6.9166854160e-03
   1.0483437740e-03    1.1162756779e+00   -5.6264680350e-03
   6.3803764440e-04    1.1543694544e+00   -4.3807877420e-03
   3.5775506930e-04    1.1709452288e+00   -3.1895700930e-03
   1.3884208890e-04    1.1722930575e+00   -2.0651362280e-03
   6.2651211180e-05    1.1662083852e+00   -9.9803548320e-04
   0.0000000000e+00    1.1435615553e+00    0.0000000000e+00
