   0.0000000000e+00    1.1435615553e+00    0.0000000000e+00
   6.2651211180e-05    1.1176569692e+00    9.9803548320e-04
   1.3884208890e-04    1.0737193229e+00    2.0651362280e-03
   3.5775506930e-04    1.0084147053e+00    3.1895700930e-03
   6.3803764440e-04    9.5743406990e-01    4.3807877420e-03
   1.0483437740e-03    8.5919821880e-01    5.6264680350e-03
   1.5938695350e-03    7.7292242411e-01    6.9166854160e-03
   2.2547081840e-03    6.7404057428e-01    8.2624554690e-03
   3.0884072870e-03    5.5680248996e-01    9.6334498970e-03
   4.0838737840e-03    4.6010660237e-01    1.1028806320e-02
   5.2344029020e-03    3.6572996044e-01    1.2454580590e-02
   6.5536490000e-03    2.6078401448e-01    1.3902531380e-02
   8.0547590940e-03    1.5280464526e-01    1.5361841650e-02
   9.7500824100e-03    8.0278617963e-02    1.6819715020e-02
   1.1631872520e-02    4.0273423115e-03    1.8288559450e-02
   1.3708627600e-02   -6.5907694275e-02    1.9765230650e-02
   1.5988455670e-02   -1.2942718126e-01    2.1247595160e-02
   1.8479586820e-02   -1.9032019551e-01    2.2734314820e-02
   2.1190688910e-02   -2.4811695254e-01    2.4224600620e-02
   2.4131032760e-02   -3.0064152822e-01    2.5718014940e-02
   2.7310573010e-02   -3.4685692596e-01    2.7214308070e-02
   3.0739979770e-02   -3.9503063815e-01    2.8713283420e-02
   3.4435023560e-02   -4.3956564962e-01    3.0203574400e-02
   3.8403353110e-02   -4.6605433023e-01    3.1694631000e-02
   4.2657550950e-02   -4.9750714185e-01    3.3186234590e-02
   4.7210875040e-02   -5.3213784945e-01    3.4677784500e-02
   5.2079524750e-02   -5.6926129637e-01    3.6160346310e-02
   5.7277765710e-02   -5.9919676135e-01    3.7631510560e-02
   6.2817616330e-02   -6.2467276669e-01    3.9098425190e-02
   6.8716270310e-02   -6.5163064190e-01    4.0550265870e-02
   7.4989073300e-02   -6.7547135887e-01    4.1983032000e-02
   8.1648772420e-02   -6.9830431555e-01    4.3404718420e-02
   8.8714908210e-02   -7.2136404971e-01    4.4791110720e-02
   9.6198303770e-02   -7.4322092538e-01    4.6159607870e-02
   1.0411694700e-01   -7.6553439782e-01    4.7488503500e-02
   1.1248280790e-01   -7.8717795875e-01    4.8787425830e-02
