   9.9440961373e-01    1.0872831403e-01   -9.1402007554e-02
   9.8941050106e-01    1.1048409756e-01   -9.1496203873e-02
   9.8410289093e-01    1.5555959570e-01   -9.1595796700e-02
   9.7847136491e-01    1.6034690642e-01   -9.1692384327e-02
   9.7250052820e-01    1.5600302164e-01   -9.1791950807e-02
   9.6617463102e-01    1.4299852249e-01   -9.1889790849e-02
   9.5947793305e-01    1.3545276523e-01   -9.1985988969e-02
   9.5239472208e-01    1.2135798787e-01   -9.2081985098e-02
   9.4490933219e-01    1.1961834042e-01   -9.2172699737e-02
   9.3700643673e-01    1.0287929042e-01   -9.2258909104e-02
   9.2867108569e-01    9.6529430111e-02   -9.2340591638e-02
   9.1988885877e-01    9.1281666189e-02   -9.2415984880e-02
   9.1064604691e-01    7.9606178854e-02   -9.2482051075e-02
   9.0092985197e-01    7.6001404313e-02   -9.2536697311e-02
   8.9072857389e-01    7.0594209961e-02   -9.2579802440e-02
   8.8003179119e-01    6.1758044155e-02   -9.2609241438e-02
   8.6883058794e-01    5.4162601617e-02   -9.2622855007e-02
   8.5711777098e-01    5.4105300119e-02   -9.2618430546e-02
   8.4488809181e-01    4.5908430311e-02   -9.2593676976e-02
   8.3213846723e-01    4.0541869058e-02   -9.2546260726e-02
   8.1886819601e-01    3.4816666621e-02   -9.2473832567e-02
   8.0507916798e-01    3.0164344769e-02   -9.2373986366e-02
   7.9077607923e-01    2.9758899247e-02   -9.2242176339e-02
   7.7596657420e-01    2.5810284640e-02   -9.2076221765e-02
   7.6066139659e-01    2.2933404424e-02   -9.1874901489e-02
   7.4487453714e-01    1.8650872721e-02   -9.1635769953e-02
   7.2862333982e-01    1.3236498956e-02   -9.1354845849e-02
   7.1192857423e-01    1.3818674135e-02   -9.1026079293e-02
   6.9481423335e-01    1.1283144199e-02   -9.0651682209e-02
   6.7730777936e-01    6.1053015603e-03   -9.0227014617e-02
   6.5943999011e-01    8.0956606738e-03   -8.9745322161e-02
   6.4124446027e-01    2.8320959817e-03   -8.9210617711e-02
   6.2275812070e-01    2.0093433795e-03   -8.8611865003e-02
   6.0402008985e-01   -9.4363515965e-04   -8.7953281918e-02
   5.8507225818e-01    3.7894232485e-04   -8.7226917967e-02
   5.6595819930e-01   -4.2641519885e-03   -8.6433935026e-02
   5.4672344869e-01    7.6796829808e-05   -8.5567894334e-02
   5.2741436191e-01   -3.2237282601e-03   -8.4631385411e-02
   5.0807867606e-01    5.3612223571e-04   -8.3615183839e-02
   4.8876355277e-01    3.6171614696e-03   -8.2527604273e-02
   4.6951736030e-01   -3.5249695213e-05   -8.1353452283e-02
   4.5038634340e-01   -1.1963708385e-04   -8.0104311227e-02
   4.3141684039e-01    4.9159695413e-03   -7.8773202145e-02
   4.1265344352e-01    1.2074634196e-02   -7.7359143983e-02
   3.9413821315e-01    1.1422786741e-02   -7.5869734523e-02
   3.7591254085e-01    1.9955185230e-02   -7.4293940376e-02
   3.5801355921e-01    1.9667770624e-02   -7.2642396599e-02
   3.4047605495e-01    2.7809440231e-02   -7.0919281279e-02
   3.2333346276e-01    3.6528976507e-02   -6.9113398961e-02
   3.0661317396e-01    4.5949627184e-02   -6.7241928306e-02
   2.9034078124e-01    5.9183492825e-02   -6.5306741681e-02
   2.7453973894e-01    7.1298047293e-02   -6.3301125139e-02
   2.5922712351e-01    7.2963172992e-02   -6.1242599322e-02
   2.4441858928e-01    8.9733009668e-02   -5.9132746042e-02
   2.3012734872e-01    1.0708099028e-01   -5.6968760610e-02
   2.1636037727e-01    1.2559137207e-01   -5.4768136933e-02
   2.0312434679e-01    1.3672533925e-01   -5.2530077030e-02
   1.9042259997e-01    1.5774638787e-01   -5.0257788037e-02
   1.7825344498e-01    1.7643072000e-01   -4.7966874296e-02
   1.6661685687e-01    1.9645301577e-01   -4.5650550547e-02
   1.5550656361e-01    2.1835308496e-01   -4.3323013756e-02
   1.4491562736e-01    2.3147381760e-01   -4.0990262344e-02
   1.3483769720e-01    2.6720540309e-01   -3.8648075275e-02
   1.2525916071e-01    2.8740682691e-01   -3.6316233961e-02
   1.1617304835e-01    3.1614789467e-01   -3.3980986755e-02
   1.0756214864e-01    3.4189215374e-01   -3.1664641848e-02
   9.9416944414e-02    3.6485933997e-01   -2.9355859513e-02
   9.1719277188e-02    3.8524420888e-01   -2.7071829418e-02
   8.4458439573e-02    4.2319521923e-01   -2.4801536335e-02
   7.7613932407e-02    4.7746043702e-01   -2.2564332664e-02
   7.1177133665e-02    4.9906697776e-01   -2.0341630120e-02
   6.5125697465e-02    5.2768054975e-01   -1.8155081230e-02
   5.9447946027e-02    5.8243913175e-01   -1.5995197263e-02
   5.4128160536e-02    5.9542619276e-01   -1.3864078834e-02
   4.9147956297e-02    6.3319465715e-01   -1.1770374207e-02
   4.4496275598e-02    6.7710110376e-01   -9.7055240443e-03
   4.0158665504e-02    7.2420343710e-01   -7.6701813040e-03
   3.6117958560e-02    7.6013026185e-01   -5.6712396035e-03
   3.2360922425e-02    8.3905578479e-01   -3.7076793966e-03
   2.8875041715e-02    8.6127008008e-01   -1.7781842591e-03
   2.5653876374e-02    8.9462997680e-01    1.2755750608e-04
   2.2680388196e-02    9.3381351640e-01    2.0001859766e-03
   1.9943962646e-02    1.0134065315e+00    3.8408063871e-03
   1.7434688852e-02    1.0266234376e+00    5.6503840543e-03
   1.5143311765e-02    1.1549391722e+00    7.4296144490e-03
   1.3061131977e-02    1.1784808233e+00    9.1787707887e-03
   1.1179817664e-02    1.1982925356e+00    1.0897527884e-02
   9.4910612382e-03    1.2572746902e+00    1.2584756295e-02
   7.9860446754e-03    1.3315640447e+00    1.4238370837e-02
   6.6739688129e-03    1.4177152504e+00    1.5869742931e-02
   5.5410169873e-03    1.4114668942e+00    1.7467676572e-02
   4.5728219130e-03    1.5040176619e+00    1.9023037565e-02
   3.7548266434e-03    1.5544411114e+00    2.0529310061e-02
   3.0944239979e-03    1.5797051027e+00    2.1991687666e-02
   2.6025192527e-03    1.5922620818e+00    2.3407962526e-02
   2.2182977030e-03    1.5288458179e+00    2.4755045688e-02
   1.9628601725e-03    1.4319481855e+00    2.6041444608e-02
   1.8298396940e-03    1.3507655335e+00    2.7257940955e-02
   1.7495924745e-03    1.2715290815e+00    2.8400672241e-02
   1.8040163792e-03    1.2253466167e+00    2.9469104311e-02
   1.8634620897e-03    1.1125607860e+00    3.0467335851e-02
