   1.0000000000e+00    3.3279941873e-01    0.0000000000e+00
   9.9009284490e-01    3.6907162033e-01   -1.3969827100e-03
   9.8017875260e-01    3.1592724584e-01   -2.7772668210e-03
   9.7025591300e-01    2.6908403931e-01   -4.1430103360e-03
   9.6032328040e-01    2.3566200321e-01   -5.4923570460e-03
   9.5038084800e-01    2.0750547613e-01   -6.8271771560e-03
   9.4042854670e-01    1.8384866935e-01   -8.1475093560e-03
   9.3046635080e-01    1.6291073168e-01   -9.4532423890e-03
   9.2049439580e-01    1.4409597900e-01   -1.0745350340e-02
   9.1051256560e-01    1.2715290377e-01   -1.2022825400e-02
   9.0052098200e-01    1.1129513343e-01   -1.3286491000e-02
   8.9051979040e-01    9.6349900643e-02   -1.4537383960e-02
   8.8050888310e-01    8.2628380640e-02   -1.5774529690e-02
   8.7048825240e-01    6.9432963562e-02   -1.6997735410e-02
   8.6045815770e-01    5.6730663224e-02   -1.8209019250e-02
   8.5041837630e-01    4.4934001233e-02   -1.9406425680e-02
   8.4036901830e-01    3.3386584895e-02   -2.0590756140e-02
   8.3031021980e-01    2.2089986716e-02   -2.1763062680e-02
   8.2024187420e-01    1.1399271982e-02   -2.2922327460e-02
   8.1016398460e-01    1.0527704126e-03   -2.4068461760e-02
   8.0007667290e-01   -9.3150210626e-03   -2.5202431690e-02
   7.8997994780e-01   -1.9451390018e-02   -2.6324216310e-02
   7.7987370380e-01   -2.9000045811e-02   -2.7432757320e-02
   7.6975795590e-01   -3.8710266757e-02   -2.8528068580e-02
   7.5963291850e-01   -4.8151258433e-02   -2.9612024580e-02
   7.4949828670e-01   -5.7519207304e-02   -3.0681665700e-02
   7.3935438070e-01   -6.6807862292e-02   -3.1739899340e-02
   7.2920089080e-01   -7.5664586335e-02   -3.2783640220e-02
   7.1903805730e-01   -8.4963545437e-02   -3.3815089050e-02
   7.0886584530e-01   -9.3940483896e-02   -3.4833787450e-02
   6.9868409980e-01   -1.0293586197e-01   -3.5838052370e-02
   6.8849300950e-01   -1.1191910140e-01   -3.6829644820e-02
   6.7829238780e-01   -1.2064976170e-01   -3.7806506690e-02
   6.6808236520e-01   -1.2978673372e-01   -3.8769831160e-02
   6.5786292480e-01   -1.3891387253e-01   -3.9719291540e-02
   6.4763396030e-01   -1.4763143845e-01   -4.0653559160e-02
   6.3739546720e-01   -1.5674940044e-01   -4.1572387620e-02
   6.2714759010e-01   -1.6605581543e-01   -4.2477184440e-02
   6.1689011450e-01   -1.7486423273e-01   -4.3365304930e-02
   6.0662308840e-01   -1.8403891159e-01   -4.4237055020e-02
   5.9634661010e-01   -1.9335960635e-01   -4.5093328360e-02
   5.8606053470e-01   -2.0257956629e-01   -4.5932130630e-02
   5.7576491930e-01   -2.1220199090e-01   -4.6753844580e-02
   5.6545974450e-01   -2.2194138658e-01   -4.7557897430e-02
   5.5514494330e-01   -2.3129428606e-01   -4.8343032360e-02
   5.4482049270e-01   -2.4086579715e-01   -4.9108387590e-02
   5.3448653730e-01   -2.5094056688e-01   -4.9855097860e-02
   5.2414307980e-01   -2.6104883242e-01   -5.0581367620e-02
   5.1379038980e-01   -2.7110314446e-01   -5.1286398370e-02
   5.0342928090e-01   -2.8122883179e-01   -5.1969152150e-02
   4.9306198270e-01   -2.9139224044e-01   -5.2629469320e-02
   4.8269318020e-01   -3.0202544867e-01   -5.3265698090e-02
   4.7232766540e-01   -3.1302355636e-01   -5.3877956740e-02
   4.6196755070e-01   -3.2347783609e-01   -5.4463819140e-02
   4.5161368040e-01   -3.3400172041e-01   -5.5022347040e-02
   4.4126642460e-01   -3.4531000690e-01   -5.5553818320e-02
   4.3092589770e-01   -3.5679752448e-01   -5.6057331750e-02
   4.2059210210e-01   -3.6782529991e-01   -5.6530813490e-02
   4.1026507350e-01   -3.7948551543e-01   -5.6973038790e-02
   3.9994494520e-01   -3.9112833445e-01   -5.7385113880e-02
   3.8963168390e-01   -4.0131212856e-01   -5.7763939750e-02
   3.7932535580e-01   -4.1055558425e-01   -5.8108539320e-02
   3.6902606270e-01   -4.1469348891e-01   -5.8418762820e-02
   3.5873382940e-01   -4.0562303278e-01   -5.8691557530e-02
   3.4844878950e-01   -3.9076566726e-01   -5.8927150890e-02
   3.3817104160e-01   -4.1867857106e-01   -5.9124013190e-02
   3.2790068160e-01   -5.2080946771e-01   -5.9279494010e-02
   3.1763786830e-01   -6.0170064789e-01   -5.9393281870e-02
   3.0738274060e-01   -6.1977667438e-01   -5.9462371670e-02
   2.9713548630e-01   -6.1839462282e-01   -5.9485831610e-02
   2.8689630650e-01   -6.1700733133e-01   -5.9461418520e-02
   2.7666543210e-01   -6.1582355224e-01   -5.9387246740e-02
   2.6644313100e-01   -6.1320215731e-01   -5.9260866840e-02
   2.5622970990e-01   -6.0901061986e-01   -5.9079571660e-02
   2.4602551710e-01   -6.0350021316e-01   -5.8841016740e-02
   2.3583094080e-01   -5.9677146933e-01   -5.8542636330e-02
   2.2564642950e-01   -5.8871437678e-01   -5.8181709980e-02
   2.1547251900e-01   -5.7944817321e-01   -5.7754474900e-02
   2.0530979240e-01   -5.6885154611e-01   -5.7257852540e-02
   1.9515898460e-01   -5.5678436243e-01   -5.6687196350e-02
   1.8502092080e-01   -5.4379304641e-01   -5.6038054970e-02
   1.7489649180e-01   -5.2962683959e-01   -5.5306542250e-02
   1.6478688930e-01   -5.1417673867e-01   -5.4486382960e-02
   1.5469336020e-01   -4.9739874228e-01   -5.3572361690e-02
   1.4461753800e-01   -4.7853769622e-01   -5.2557225540e-02
   1.3456140510e-01   -4.5781140076e-01   -5.1432369580e-02
   1.2452723580e-01   -4.3526513243e-01   -5.0189457680e-02
   1.1451800080e-01   -4.1020421770e-01   -4.8817361770e-02
   1.0453744310e-01   -3.8199189009e-01   -4.7303295860e-02
   9.4590627850e-02   -3.5034736244e-01   -4.5631306840e-02
   8.4684500470e-02   -3.1476831570e-01   -4.3783240050e-02
   7.4830353370e-02   -2.7409152980e-01   -4.1735737820e-02
   6.5049061180e-02   -2.2717847497e-01   -3.9460596180e-02
   5.5385785570e-02   -1.7134785332e-01   -3.6926821040e-02
   4.5949057720e-02   -1.0131410522e-01   -3.4109892840e-02
   3.7001693500e-02   -1.5450159198e-02   -3.1034142740e-02
   2.9119843660e-02    7.1867855762e-02   -2.7886827090e-02
   2.3179425100e-02    1.6371000303e-01   -2.5139603370e-02
   1.8278120320e-02    2.6589618612e-01   -2.2522201930e-02
   1.3936097220e-02    3.8619708922e-01   -1.9830660500e-02
   1.0072205580e-02    5.1967792984e-01   -1.7015379180e-02
   6.8664509640e-03    6.5920180047e-01   -1.4219208440e-02
   4.6438083000e-03    8.0080573722e-01   -1.1807446250e-02
   2.9988664310e-03    9.2967784039e-01   -9.5542108780e-03
   1.7321990030e-03    1.0483858528e+00   -7.2887718210e-03
   7.9615305980e-04    1.1411707286e+00   -4.9320426960e-03
   2.0630271840e-04    1.1885808790e+00   -2.4892801950e-03
   0.0000000000e+00    1.1690883235e+00    0.0000000000e+00
   2.0630271840e-04    1.0745032766e+00    2.4892801950e-03
   7.9615305980e-04    9.2895714534e-01    4.9320426960e-03
   1.7321990030e-03    7.5480597558e-01    7.2887718210e-03
   2.9988664310e-03    5.7254339475e-01    9.5542108780e-03
   4.6438083000e-03    3.9838548814e-01    1.1807446250e-02
   6.8664509640e-03    2.2865676035e-01    1.4219208440e-02
   1.0072205580e-02    8.2107720226e-02    1.7015379180e-02
   1.3936097220e-02   -5.4977563731e-02    1.9830660500e-02
   1.8278120320e-02   -1.7995435415e-01    2.2522201930e-02
   2.3179425100e-02   -2.8263399273e-01    2.5139603370e-02
   2.9119843660e-02   -3.6766197025e-01    2.7886827090e-02
   3.7001693500e-02   -4.3986466823e-01    3.1034142740e-02
   4.5949057720e-02   -5.1512676875e-01    3.4109892840e-02
   5.5385785570e-02   -5.7928690961e-01    3.6926821040e-02
   6.5049061180e-02   -6.2933387409e-01    3.9460596180e-02
   7.4830353370e-02   -6.6978305329e-01    4.1735737820e-02
   8.4684500470e-02   -7.0438215427e-01    4.3783240050e-02
   9.4590627850e-02   -7.3469595017e-01    4.5631306840e-02
   1.0453744310e-01   -7.6186740094e-01    4.7303295860e-02
   1.1451800080e-01   -7.8667230031e-01    4.8817361770e-02
   1.2452723580e-01   -8.0945140470e-01    5.0189457680e-02
   1.3456140510e-01   -8.3020281057e-01    5.1432369580e-02
   1.4461753800e-01   -8.4904275388e-01    5.2557225540e-02
   1.5469336020e-01   -8.6625753669e-01    5.3572361690e-02
   1.6478688930e-01   -8.8197798407e-01    5.4486382960e-02
   1.7489649180e-01   -8.9682390787e-01    5.5306542250e-02
   1.8502092080e-01   -9.1100328143e-01    5.6038054970e-02
   1.9515898460e-01   -9.2450047795e-01    5.6687196350e-02
   2.0530979240e-01   -9.3732102382e-01    5.7257852540e-02
   2.1547251900e-01   -9.4909364586e-01    5.7754474900e-02
   2.2564642950e-01   -9.5997104118e-01    5.8181709980e-02
   2.3583094080e-01   -9.7018669039e-01    5.8542636330e-02
   2.4602551710e-01   -9.7979679211e-01    5.8841016740e-02
   2.5622970990e-01   -9.8897944651e-01    5.9079571660e-02
   2.6644313100e-01   -9.9780880163e-01    5.9260866840e-02
   2.7666543210e-01   -1.0061943701e+00    5.9387246740e-02
   2.8689630650e-01   -1.0140088880e+00    5.9461418520e-02
   2.9713548630e-01   -1.0213612402e+00    5.9485831610e-02
   3.0738274060e-01   -1.0283043466e+00    5.9462371670e-02
   3.1763786830e-01   -1.0350104846e+00    5.9393281870e-02
   3.2790068160e-01   -1.0413401300e+00    5.9279494010e-02
   3.3817104160e-01   -1.0473329021e+00    5.9124013190e-02
   3.4844878950e-01   -1.0530903774e+00    5.8927150890e-02
   3.5873382940e-01   -1.0583258732e+00    5.8691557530e-02
   3.6902606270e-01   -1.0634844685e+00    5.8418762820e-02
   3.7932535580e-01   -1.0684141383e+00    5.8108539320e-02
   3.8963168390e-01   -1.0729004652e+00    5.7763939750e-02
   3.9994494520e-01   -1.0773466102e+00    5.7385113880e-02
   4.1026507350e-01   -1.0813162194e+00    5.6973038790e-02
   4.2059210210e-01   -1.0849866468e+00    5.6530813490e-02
   4.3092589770e-01   -1.0888246966e+00    5.6057331750e-02
   4.4126642460e-01   -1.0923383631e+00    5.5553818320e-02
   4.5161368040e-01   -1.0953837549e+00    5.5022347040e-02
   4.6196755070e-01   -1.0984059973e+00    5.4463819140e-02
   4.7232766540e-01   -1.1015611213e+00    5.3877956740e-02
   4.8269318020e-01   -1.1043376403e+00    5.3265698090e-02
   4.9306198270e-01   -1.1068131913e+00    5.2629469320e-02
   5.0342928090e-01   -1.1092547504e+00    5.1969152150e-02
   5.1379038980e-01   -1.1116236283e+00    5.1286398370e-02
   5.2414307980e-01   -1.1139309991e+00    5.0581367620e-02
   5.3448653730e-01   -1.1160685296e+00    4.9855097860e-02
   5.4482049270e-01   -1.1178535300e+00    4.9108387590e-02
   5.5514494330e-01   -1.1195619632e+00    4.8343032360e-02
   5.6545974450e-01   -1.1214583535e+00    4.7557897430e-02
   5.7576491930e-01   -1.1231149826e+00    4.6753844580e-02
   5.8606053470e-01   -1.1244489967e+00    4.5932130630e-02
   5.9634661010e-01   -1.1258481053e+00    4.5093328360e-02
   6.0662308840e-01   -1.1275476697e+00    4.4237055020e-02
   6.1689011450e-01   -1.1270163599e+00    4.3365304930e-02
   6.2201885230e-01   -1.1134223926e+00    4.2921244685e-02
   6.3227152865e-01   -1.2922388559e+00    4.2024786030e-02
   6.4251471375e-01    1.6623643146e-01    4.1112973390e-02
   6.5786292480e-01   -1.3131414971e-02    3.9719291540e-02
   6.6808236520e-01    2.0693292938e-03    3.8769831160e-02
   6.7829238780e-01    3.4200649682e-03    3.7806506690e-02
   6.8849300950e-01    1.0041170573e-03    3.6829644820e-02
   6.9868409980e-01    5.8861377144e-04    3.5838052370e-02
   7.0886584530e-01    1.1992811688e-03    3.4833787450e-02
   7.1903805730e-01    2.4939374496e-03    3.3815089050e-02
   7.2920089080e-01    4.7069636503e-03    3.2783640220e-02
   7.3935438070e-01    7.1472034458e-03    3.1739899340e-02
   7.4949828670e-01    1.0480475960e-02    3.0681665700e-02
   7.5963291850e-01    1.4352908402e-02    2.9612024580e-02
   7.6975795590e-01    1.8735396276e-02    2.8528068580e-02
   7.7987370380e-01    2.3760271838e-02    2.7432757320e-02
   7.8997994780e-01    2.9014486844e-02    2.6324216310e-02
   8.0007667290e-01    3.5107504591e-02    2.5202431690e-02
   8.1016398460e-01    4.1714973146e-02    2.4068461760e-02
   8.2024187420e-01    4.8601770376e-02    2.2922327460e-02
   8.3031021980e-01    5.6042676882e-02    2.1763062680e-02
   8.4036901830e-01    6.4248881623e-02    2.0590756140e-02
   8.5041837630e-01    7.2914200295e-02    1.9406425680e-02
   8.6045815770e-01    8.2001904851e-02    1.8209019250e-02
   8.7048825240e-01    9.2062151671e-02    1.6997735410e-02
   8.8050888310e-01    1.0273649368e-01    1.5774529690e-02
   8.9051979040e-01    1.1404026159e-01    1.4537383960e-02
   9.0052098200e-01    1.2655147227e-01    1.3286491000e-02
   9.1051256560e-01    1.3999459476e-01    1.2022825400e-02
   9.2049439580e-01    1.5452175928e-01    1.0745350340e-02
   9.3046635080e-01    1.7081363625e-01    9.4532423890e-03
   9.4042854670e-01    1.8906176290e-01    8.1475093560e-03
   9.5038084800e-01    2.0973337711e-01    6.8271771560e-03
   9.6032328040e-01    2.3443677939e-01    5.4923570460e-03
   9.7025591300e-01    2.6232238833e-01    4.1430103360e-03
   9.8017875260e-01    3.0438133141e-01    2.7772668210e-03
   9.9009284490e-01    3.3101974512e-01    1.3969827100e-03
   1.0000000000e+00    3.3279941873e-01    0.0000000000e+00
   6.2714759010e-01   -1.1375373316e+00    4.2477184440e-02
   6.3739546720e-01   -2.7972839828e-01    4.1572387620e-02
   6.4763396030e-01    6.3784418638e-02    4.0653559160e-02
